id,keyword,location,text,target
9072,screams,Madrid / Toronto,scream come true producer getout halloween blumhouses theatre valentine’s day r…,0
9073,seismic,#ImpeachTrump,taal volcano news – live hundred thousand urged flee possible eruption intense seismic activity rocks…,1
9074,seismic,UK,uog:Jamaica:rns cpr upgrade jamaica colibri prospect bbl :small_blue_diamond:high impact licence upgraded cpr based new se…,0
9075,seismic,"Iowa, USA",watch therefore thus say lord host little shake heaven e…,0
9076,seismic,"Brisbane, Queensland",reflecting today inhow used regard likely regarded by…,0
9077,seismic,Durban,solar wind incoming earth magnetic field could feel bump jan watch uptick seismic v…,0
9078,seismic,,anime culture get seismic grip western youth,0
9079,seismic,"Esenyurt, İstanbul",taal volcano news – live hundred thousand urged flee possible eruption ampaposintense seismic activityampa…,1
9080,seismic,USA,god fire amp seismic activity declared,0
9081,seismic,Watching models run,seismic analyst calgary canada oiljobs oil,0
9082,seismic,"Akure, Nigeria",already continues there imperative nation move ro…,0
9083,seismic,Aberdeenshire,walked past good reminder hour british flag lowered eu a…,0
9084,seismic,,eruption update lava fountain reached new fissure crack observed various town intense seismic…,1
9085,seismic,,seismic quiet duration silence indicate level energy released longer quiet pe…,0
9086,seismic,,se seismic reflection data reveal structure newly discovered exmouth dyke sw…,0
9087,seismic,"Norwich, England",struggled massively anxiety always able go every lecture wa…,0
9088,seismic,"Colleyville, TX",higher seismic volcanic activity sun solar minimum,0
9089,seismic,A PLACE NO ONE UNDERSTANDS,taal volcano news – live hundred thousand urged flee possible eruption intense seismic activity rock philippi…,1
9090,seismic,,there hum,0
9091,seismic,"Amsterdam, The Netherlands",never going maintain seismic level irish felt dumb pinning support some…,0
9092,seismic,Bristol,learned earthquake last month bristol channel area yet another example regional seismic…,0
9093,seismic,"Chatsworth, South Africa",yknow xmen spiderman show may artistry seismic characterredefining impact b…,0
9094,seismic,"Cardiff, Wales",learned earthquake last month bristol channel area yet another example regional…,0
9095,seismic,Brussel,new farm fork strategy prepare roadmap towards fair healthy environmentallyfriendly food syste…,0
9096,seismic,Hawai'i,heard seismic activity going brings back memory hawaii big one :face_with_tears_of_joy: hows everything right,0
9097,seismic,Leamington via Kentish Town,blimey departure seismic,0
9098,seismic,,well wear tan suit like ever meant get seismic scandal like,0
9099,seismic,"Queens, NY",taal volcano news – live hundred thousand urged flee possible eruption intense seismic activity rocks…,1
9100,seismic,Philippines,philippine seismic network recorded total fortynine volcanic earthquake taal region …,0
9101,seismic,USA,nowplaying collegeundergroundradio seismic anamoly omg,0
9102,seismic,,cant address customer data trend without acknowledging impact customer data customer ex…,0
9103,seismic,Pakistan,ogdcl acquires lkms seismic data first quarter,0
9104,seismic,"Sta. Rosa, Laguna PH",“the intense seismic activity coupled fissuring caldera region likely signifies continuous magma intrus…,0
9105,seismic,"New Delhi, India",keep walking away startup time energy goodwill ho…,0
9106,seismic,University of Leicester,station installed puerto rico im proud work done field crew way go :flexed_biceps:,0
9107,seismic,UK,:partying_face::party_popper:our first issue live:party_popper::partying_face: check article global greening sealevel rise human migration seismic w…,0
9108,seismic,"Barcelona, Spain",cheese double speedup seismic wave propagation code visit website,0
9109,seismic,"Vancouver, British Columbia",scientist ass hazard urbanization hide fault scientist san diego address geosphere op…,0
9110,seismic,"Laguna, Philippines",phivolcs also noted another indication impending explosive eruption intense seismic activity t…,0
9111,seismic,worldwide,call abstract session seismic hazard based paleoseismicity active faulting surface deform…,0
9112,seismic,"Madrid, España",zoomedin version seismic monitoring timelapse focus the…,0
9113,seismic,"New Delhi, India",keep walking away startup time energy…,0
9114,seismic,USA,taal one active volcano nation hit periodically eruption earthquake due location the…,0
9115,seismic,,philippine seismic network recorded total volcanic earthquake taal region am…,0
9116,seismic,,kinda feeling going “seismic charge sound” pt hear head even,0
9117,seismic,Pakistan,taal one active volcano nation hit periodically eruption earthquake due locat…,0
9118,seismic,,enrique promoting use rocking isolation lowcost seismic control alternative peru nice to…,0
9119,seismic,"Sydney, Australia",since late last year conducting oralhistory interview environmental activist feel like histo…,0
9120,seismic,"Miami, FL",quake strike puerto rico amid heavy seismic activity,1
9121,seismic,Puerto Rico & Spain,thats one thing probably get seismic crisis scienti…,0
9122,seismic,"Madrid, Comunidad de Madrid",half talent require brand new skill set discover prepare people…,0
9123,seismic,,strong seismic movement detected home much detected,1
9124,seismic,Republic of the Philippines,“the intense seismic activity coupled fissuring caldera region likely signifies continuous magma intrus…,1
9125,seismic,"Florida, USA",headline earthquake strike puerto rico killing least amid heavy seismic activity someone please inte…,1
9126,seismic,"Ontario, Canada",dman fastest growing disruptive technology detecting oil new oil leases…,0
9127,seismic,"Colorado, USA",dman fastest growing disruptive technology detecting oil new oil leasesseism…,0
9128,seismic,"San Pablo City, Calabarzon",update january pm “the intense seismic activity coupled fissuring the…,1
9129,seismic,,first architect came w okay cant use brick completely unsafe seismic regi…,0
9130,seismic,"Ontario, Canada",dman fastest growing disruptive technology detecting oil new oil leases…,0
9131,seismic,,eruption update lava fountain reached new fissure crack observed various town intens…,1
9132,seismic,Republic of the Philippines,update january pm “the intense seismic activity coupled fissuring t…,1
9133,seismic,"Orlando, FL",however including bigger ship like falcon im gonna say slave …,0
9134,seismic,UK,big data customercentricity content strategy beyond seismic shift ruled …,0
9135,seismic,,strong seismic movement detected home much detected,1
9136,seismic,Quezon City,philippine seismic network recorded total fortynine volcanic earthquake taal region …,1
9137,seismic,Philippines,philippine seismic network recorded total volcanic earthquake taal region …,1
9138,seismic,"durham, nc",core seeping shifting fault seismic event,0
9139,sinkhole,#ImpeachTrump,china sinkhole six people killed xining street chasm swallow bus sound huge water pipe broke…,1
9140,sinkhole,"Godalming, England",sinkhole swallowed bus china suddenly passenger boarding least six people killed,1
9141,sinkhole,"Turku, Finland",china sinkhole six killed ground swallow bus,1
9142,sinkhole,Hong Kong,sinkhole swallowed bus china suddenly passenger boarding least six people killed…,1
9143,sinkhole,UK,china least six dead huge sinkhole swallow bus pedestrian,1
9144,sinkhole,USA,sinkhole swallow bus passenger killing least yale fishman,1
9145,sinkhole,"München, Bayern",sinkhole china swallow bus killing –,1
9146,sinkhole,,least six dead huge sinkhole swallow bus pedestrian,1
9147,sinkhole,Isle of Man,bbc news china sinkhole six killed ground swallow bus,1
9148,sinkhole,"St Louis, MO",sinkhole formed middle block thrush street threefootwide hole several foot d…,1
9149,sinkhole,"New Hampshire, USA",im hooked old decaying drain culvert thats forming sinkhole highway saga need binge,0
9150,sinkhole,"Bellevue, WA, USA",another sinkhole horror china least dead huge sinkhole swallow bus pedestrian incident like t…,1
9151,sinkhole,"Amsterdam, Nederland",bad six people death four still missing sinkhole china swallow bus passenger,1
9152,sinkhole,日本 東京,sinkhole swallow bus passenger killing least,1
9153,sinkhole,New Delhi,least six people killed others injured enormous sinkhole swallowed bus number pe…,1
9154,sinkhole,Canada,breaking least six people dead sinkhole swallow bus china,1
9155,sinkhole,Hong Kong,china bus fell suddenly developed sinkhole passenger boarding bus bus stop explosion an…,1
9156,sinkhole,my house.,sinkhole china kill six passenger public bus bbc writing headline,1
9157,sinkhole,,sinkhole swallow bus passenger killing least,1
9158,sinkhole,,video scene xining showed several people disappearing sinkhole,1
9159,sinkhole,"St. Augustine,Trinidad",bbc news china sinkhole six killed ground swallow bus,1
9160,sinkhole,,people found dead sinkhole swallow public bus xining,1
9161,sinkhole,"South East, England",sinkhole serious problem road safety,1
9162,sinkhole,,china sinkhole six killed ground swallow bus,1
9163,sinkhole,,could told emm problem sinkhole waswould told free any…,0
9164,sinkhole,,china sinkhole six killed ground swallow bus,1
9165,sinkhole,"Shanghai, China",people found dead sinkhole swallow public bus xining,1
9166,sinkhole,Global Anti-corruption,least six dead huge sinkhole china swallow bus pedestrian,1
9167,sinkhole,"Kaduna, Nigeria",least six dead huge sinkhole china swallow bus pedestrian,1
9168,sinkhole,UK,terrifying moment sinkhole swallow packed bus china killing six,1
9169,sinkhole,,cctv footage showed explosion inside enormous sinkhole shortly bus bystander fell inside,1
9170,sinkhole,,breaking huge sinkhole swallow bus northwest china least dead injured missing,1
9171,sinkhole,,least six people killed vast sinkhole opened bus northwestern china moment ground gave…,1
9172,sinkhole,,six people died four missing,1
9173,sinkhole,,enormous sinkhole swallow passersby bus northwest china injured still missing :camera_with_flash: bu…,1
9174,sinkhole,"Four Oaks, England",china sinkhole six killed ground swallow bus,1
9175,sinkhole,Rio de Janeiro,ltwatchgt six dead four missing sinkhole swallow bus china,1
9176,sinkhole,"Dallas,Texas",killed china massive exploding sinkhole swallow bus passenger board photo amp video h…,1
9177,sinkhole,Trinidad and Tobago,bbc news china sinkhole six killed ground swallow bus,1
9178,sinkhole,,least six dead huge sinkhole china swallow bus pedestrian,1
9179,sinkhole,England,least six dead huge sinkhole china swallow bus pedestrian,1
9180,sinkhole,Birmingham,bbc news china sinkhole six killed ground swallow bus,1
9181,sinkhole,"Puerto Rico, USA",china sinkhole six killed ground swallow bus killing six,1
9182,sinkhole,"Blue Island, IL, USA",enormous exploding sinkhole china swallow bus killing cnn,1
9183,sinkhole,,least six dead huge sinkhole china swallow bus pedestrian china,1
9184,sinkhole,Denmark,bus lifted sinkhole expanded area sqm within sec road collapse in…,1
9185,sinkhole,,sinkhole swallow bus passenger killing least news,1
9186,sinkhole,Denmark,update people missing injured xining china bus fell sinkhole second collapse happ…,1
9187,sinkhole,,bbc news china sinkhole six killed ground swallow bus,1
9188,sinkhole,,huge sinkhole swallow bus kill six china legalnews legalupdate huge kill china read go,1
9189,sinkhole,UK,six people died four missing,1
9190,sinkhole,"Iaşi, România",bus full passenger swallowed sinkhole exploding via,1
9191,sinkhole,,enormous sinkhole swallow bus passenger china killing least people,1
9192,sinkhole,Citizen of America,enormous exploding sinkhole china swallow bus killing cnn,1
9193,sinking,Show ME State,mother drowning ocean nearby box containing cure cancer time save one fro…,0
9194,sinking,University of Southampton,must sinking hope youve enjoyed celebration :tropical_drink:,0
9195,sinking,ContactGigglesIrene@gmail.com,aint gotta move finger pinky linking whatever keep boat afloat ship sinking,0
9196,sinking,"Denver, CO",ive gone hostile territory canvas bernie people tend much nicer face face y…,0
9197,sinking,The left lane of I-12.,almost really sinking lsu team running greatest team past years…,0
